RAW:Pc,RAW:Pc + m,RAW:Ph,RAW:Ph + m,RAW:Pc',dMeasure,drMeasure,Pc,PcPlusM,PhPlusM,Ph,Yvalue
-82733,-82719,-82743,-82806,-82799,-8.038292463592439e-14,0.9849178309808155,5.32966608010276e-12,5.326778884457111e-12,5.2772167259534655e-12,5.1805419321633505e-12,0.9720199829223571
-82788,-82895,-82947,-82798,-82793,-6.055300733320038e-15,0.9988493699365038,5.262595620803177e-12,5.133007949846333e-12,5.0703828100063114e-12,5.245950511197636e-12,0.9968370912749324
-82808,-82728,-82822,-82857,-82884,-9.087299096526487e-14,0.9826525828295357,5.238416190277896e-12,5.3130873707190164e-12,5.1761202250069685e-12,5.1114903128263795e-12,0.9757701807490818
-82754,-82745,-82778,-82778,-82764,-1.2198762741863068e-14,0.9977000638225587,5.303957066945344e-12,5.311910304381017e-12,5.268627775245902e-12,5.265578084560436e-12,0.9927640850217119
-82859,-82.91,-82883,-82802,-82.77,1.0719222724538636e-13,1.0207044307665862,5.1772602905064266e-12,5.143616412214419e-12,5.202324715028172e-12,5.326052501672152e-12,1.0287395654876705
-82952,-82878,-82861,-82852,-82901,5.986022710978659e-14,1.0118124058555902,5.06757284177283e-12,5.169624764609829e-12,5.204806736489678e-12,5.230506947190742e-12,1.0321522966724466
-82821,-82859,-82831,-82787,-82.83,-1.0812055736903468e-14,0.9979298192025282,5.222759166787714e-12,5.1745572765722e-12,5.2053411261654615e-12,5.255698475942625e-12,1.0063068788169243
-82825,-82833,-82824,-82788,-82802,2.770728884809734e-14,1.005309994023134,5.217951042390015e-12,5.215274890954097e-12,5.233006302778541e-12,5.28337608743925e-12,1.012538455136457
-82.78,-82844,-82787,-82866,-82901,-1.4486554534560557e-13,0.9725232662363508,5.272298614228222e-12,5.158956443774276e-12,5.1913747450725e-12,5.060273095308369e-12,0.9597849942816848
-82727,-82891,-82784,-82738,-82784,-6.958949124924825e-14,0.9869610187296428,5.337034374568293e-12,5.121855650022546e-12,5.232650137694421e-12,5.271341487645683e-12,0.9876911253868542
-82824,-82.82,-82843,-82809,-82769,6.651678965539414e-14,1.012744748814526,5.219152658354493e-12,5.2405910874050465e-12,5.229627595421742e-12,5.28709773147349e-12,1.013018410758734
-82773,-82815,-82753,-82841,-82778,-6.076251160402089e-15,0.9988493699365038,5.2808034077772355e-12,5.228460599031463e-12,5.3021403632287765e-12,5.194205579772549e-12,0.9836013914327599
-82787,-82893,-82881,-82742,-82766,2.5514402741905897e-14,1.0048471382465813,5.263807517745303e-12,5.143265454912714e-12,5.163857425966026e-12,5.337768509783224e-12,1.0140508542131499
-82923,-82792,-82761,-82843,-82965,-4.909832445403142e-14,0.9903757549692492,5.101524773855593e-12,5.245476241453441e-12,5.270865821939663e-12,5.159545457253522e-12,1.0113732042810561
-82.86,-82824,-82763,-82747,-82822,4.5488400983919955e-14,1.0087882149492695,5.176068319505681e-12,5.230524758600473e-12,5.3157211173667e-12,5.346629229774552e-12,1.0329518274761025
-82846,-82.87,-82873,-82659,-82.85,-4.780526119209504e-15,0.999079389984464,5.192780915408819e-12,5.1629685611908976e-12,5.158207383570599e-12,5.41767165629016e-12,1.043308343745836
-82906,-82.68,-82787,-82859,-82817,1.0603843142666518e-13,1.0207044307665905,5.121533290244974e-12,5.421615833007934e-12,5.316826733458635e-12,5.256789114076426e-12,1.0264092442958586
-82715,-82729,-82742,-82788,-82706,1.1102180295711121e-14,1.002074475336478,5.351801537712872e-12,5.337352690325277e-12,5.3241837978746505e-12,5.27092225602496e-12,0.9848874661891001
-82707,-82754,-82842,-82756,-82711,-4.936006186889607e-15,0.9990793899844597,5.361669005949895e-12,5.302723065398621e-12,5.195097843490169e-12,5.297813062144411e-12,0.9880902861152707
-82.83,-82732,-82749,-82864,-82852,-2.6335334192408664e-14,0.994947121750992,5.211947111050811e-12,5.324309588818922e-12,5.296899322566646e-12,5.151551678525318e-12,0.9884121171534076
-82753,-82876,-82.78,-82784,-82786,-4.015879503983591e-14,0.9924302650467748,5.3051784888089775e-12,5.1469943642664856e-12,5.252219216708304e-12,5.237325787039168e-12,0.9872101001101204
-82777,-82785,-82815,-82811,-82846,-8.316093186114042e-14,0.9842377087791118,5.275941847269959e-12,5.245441915973697e-12,5.1883991958909936e-12,5.17242817119483e-12,0.9803800574244972
-82837,-82768,-82762,-82858,-82752,1.0284698060215944e-13,1.0197647600447164,5.2035532113455905e-12,5.312598403659353e-12,5.3456193004753655e-12,5.255587771451858e-12,1.0099998132031807
-82772,-82811,-82842,-82.81,-82705,8.211921670299881e-14,1.0155469355496998,5.282019497699964e-12,5.255328674266436e-12,5.238625454935112e-12,5.297593778384744e-12,1.002948546610167
-82853,-82.68,-82756,-82897,-82864,-1.3114703908610974e-14,0.9974703613396179,5.1844178830782356e-12,5.391827549174115e-12,5.2949577148302726e-12,5.122321756809102e-12,0.9880225460852966
-82716,-82673,-82707,-82727,-82785,-8.433723279239603e-14,0.9842377087791159,5.350569381731378e-12,5.382724812592669e-12,5.3195003895536975e-12,5.2737814499739965e-12,0.9856486429239548
-82663,-82838,-82733,-82721,-82.79,-1.5609352343466935e-13,0.9711806033832915,5.416266187341732e-12,5.163331806014379e-12,5.251619318385425e-12,5.2273427131679336e-12,0.9651192412560282
-82782,-82.69,-82779,-82873,-82.86,-9.38028704615511e-14,0.9822001587742538,5.269871189967232e-12,5.359247107547493e-12,5.226611310393636e-12,5.09024549378404e-12,0.9659145945492628
-82764,-82695,-82735,-82796,-82684,9.838113212203161e-14,1.0185913880541149,5.2917583042034805e-12,5.401099614253063e-12,5.376402809290632e-12,5.3266963335920036e-12,1.0066023479116137
-82764,-82783,-82784,-82755,-82.78,-1.945968997525864e-14,0.9963226419544141,5.2917583042034805e-12,5.2637929744798975e-12,5.257715038331416e-12,5.2881411588107094e-12,0.9993164568022886
-82861,-82.72,-82674,-82765,-82837,2.867658841080611e-14,1.0055415018560467,5.174876622934784e-12,5.3528127410724154e-12,5.416903285204715e-12,5.312047413403918e-12,1.0265070648952672
-82785,-82783,-82676,-82732,-82725,7.326058680279576e-14,1.0139113857366802,5.266232148938982e-12,5.286973043674411e-12,5.4367078840673274e-12,5.385838862469121e-12,1.022712009297622
-82776,-82.81,-82841,-82799,-82727,5.987755692016932e-14,1.011346556297119,5.277156817648124e-12,5.2509737550875375e-12,5.228701546602935e-12,5.294191323156962e-12,1.0032279703062585
-82736,-82705,-82769,-82724,-82711,3.074725127239005e-14,1.005773063001737,5.3259857484906155e-12,5.37182552722106e-12,5.301043073646082e-12,5.363782779391889e-12,1.0070967202478875
-82705,-82768,-82755,-82726,-82686,2.3519042451159566e-14,1.0043844955739138,5.364138714402963e-12,5.292766419121603e-12,5.314495447517734e-12,5.35590269547875e-12,0.9984646148500786
-82785,-82787,-82742,-82825,-82809,-2.902200970703775e-14,0.994489037154793,5.266232148938982e-12,5.256552015318543e-12,5.3041217028732765e-12,5.196184535109737e-12,0.9866987227588594
-82669,-82.74,-82717,-82728,-82693,-2.9807632492282197e-14,0.9944890371547926,5.408788505661018e-12,5.3136306845448826e-12,5.334433693185482e-12,5.313449894091121e-12,0.9823733888891917
-82.64,-82837,-82791,-82711,-82674,-4.24615374249086e-14,0.9922017758401634,5.44502652842422e-12,5.1929378269893636e-12,5.2377308351121576e-12,5.324886846694324e-12,0.9779358867945379
-82706,-82713,-82814,-82752,-82751,-5.528154158212887e-14,0.9896918638691025,5.362903718008583e-12,5.340446315586867e-12,5.203543277005832e-12,5.264939035761153e-12,0.9817329030319032
-82766,-82.67,-82788,-82756,-82695,8.71824107353465e-14,1.0164827197220994,5.2893219204872086e-12,5.429338832139652e-12,5.3061868261708505e-12,5.366901874836088e-12,1.0146672778694728
-82728,-82737,-82851,-82712,-82.75,-2.6961176150453126e-14,0.994947121750992,5.335805618460333e-12,5.318019242092341e-12,5.173325357499195e-12,5.335278826288293e-12,0.9999012722333406
-82777,-82661,-82639,-82831,-82807,-3.6319328210577556e-14,0.9931160484209334,5.275941847269959e-12,5.409681212463616e-12,5.428120772366418e-12,5.18350765787598e-12,0.9824800590928027
-82735,-82.71,-82613,-82715,-82697,4.6816686273882156e-14,1.0087882149492695,5.327212243229616e-12,5.369670746701898e-12,5.50239193705442e-12,5.3869140524182836e-12,1.011206951490349
-82834,-82778,-82829,-82709,-82719,1.3972567527618036e-13,1.0268334316680905,5.207148940339911e-12,5.309658575435879e-12,5.283010182037903e-12,5.4639946910348714e-12,1.0493256009454943
-82.81,-82714,-82634,-82778,-82748,7.528545269262675e-14,1.0143784167147647,5.236004365857495e-12,5.371855340614587e-12,5.490197035729219e-12,5.3311912461363035e-12,1.0181792973473236
-82738,-82719,-82629,-82736,-82.7,4.67843576199135e-14,1.0087882149492695,5.3235336060826194e-12,5.35857070502107e-12,5.48222758832673e-12,5.361074016705551e-12,1.0070517842847913
-82712,-82679,-82821,-82774,-82752,-4.90995164533829e-14,0.9908319448927687,5.355499708401133e-12,5.38407375818733e-12,5.198209408561023e-12,5.242762960497287e-12,0.978949350379574
-82657,-82667,-82694,-82703,-82775,-1.4538213914524806e-13,0.973195293592276,5.423754206961017e-12,5.374934383656521e-12,5.3050513900617855e-12,5.257572956101791e-12,0.9693604753242793
-82608,-82764,-82707,-82641,-82714,-1.3226116197060436e-13,0.9758880500302886,5.485295139412035e-12,5.2586930137108294e-12,5.295538424964593e-12,5.344577037588518e-12,0.9743463025694912
-82746,-82714,-82712,-82744,-82763,-2.0759404312364014e-14,0.9960932565980756,5.3137363211871035e-12,5.34784412636334e-12,5.3451200062449504e-12,5.300614397505353e-12,0.9975305655213959
-82678,-82681,-82689,-82716,-82661,2.1169708957246662e-14,1.0039220659070245,5.397591335559013e-12,5.399156526284208e-12,5.394522234322285e-12,5.366446663449313e-12,0.9942298943781607
-82681,-82762,-82758,-82.76,-82643,4.7402437109553155e-14,1.0087882149492693,5.393864099044897e-12,5.306046419451674e-12,5.322775409502318e-12,5.332186266748745e-12,0.9885651860774407
-82851,-82667,-82812,-82817,-82727,1.502284289938721e-13,1.0289635722967527,5.186805945574421e-12,5.448837025691301e-12,5.308707866364516e-12,5.340243043417043e-12,1.029582193637597
-82785,-82634,-82815,-82694,-82683,1.251485557588699e-13,1.023764344643273,5.266232148938982e-12,5.483841448322623e-12,5.292553939700998e-12,5.471603876453562e-12,1.0389978492603973
-82712,-82.72,-82775,-82724,-82687,3.091763722240566e-14,1.005773063001741,5.355499708401133e-12,5.353373003275315e-12,5.293830886426972e-12,5.3639105688544005e-12,1.0015705089928535
-82678,-82.7,-82676,-82841,-82724,-5.686899462141697e-14,0.9894640051300722,5.397591335559013e-12,5.356100715047179e-12,5.371643093355221e-12,5.156111022176788e-12,0.9552614678715361
-82568,-82793,-82707,-82673,-82691,-1.5459139456672155e-13,0.9720755058298196,5.5360499504340004e-12,5.217892471428177e-12,5.284373308666534e-12,5.287865574865727e-12,0.9551694118025765
-82627,-82752,-82721,-82658,-82716,-1.1078049332587378e-13,0.979715547280385,5.461349875057252e-12,5.278705068616282e-12,5.289022609080999e-12,5.339420115178017e-12,0.977674061785328
-82.74,-82653,-82701,-82.8,-82605,1.6800296340248937e-13,1.0315730794395082,5.321082592667953e-12,5.470752711247448e-12,5.453083026348462e-12,5.3740768250496e-12,1.009959295210841
-82687,-82709,-82749,-82609,-82581,1.3308598824384408e-13,1.0247077008156407,5.3864173456235385e-12,5.392471931638698e-12,5.3766099837847724e-12,5.583846740114273e-12,1.0366531929894267
-82796,-82659,-82652,-82641,-82688,1.322667354747928e-13,1.0251797048255564,5.25291048450048e-12,5.454323734748266e-12,5.496135498394774e-12,5.542972960672565e-12,1.055219383050208
-82719,-82623,-82.62,-82699,-82.72,-1.2310216463777295e-15,0.9997697679981531,5.346874615616092e-12,5.466074525922603e-12,5.469544118116521e-12,5.370631401251853e-12,1.0044431162770073
-82.7,-82743,-82614,-82.62,-82623,9.60643176316645e-14,1.0178880130154218,5.370317963702533e-12,5.3414242676793435e-12,5.525754315372418e-12,5.542207867163459e-12,1.0320073978156812
-82727,-82635,-82.7,-82699,-82656,8.796884174319725e-14,1.0164827197220954,5.337034374568293e-12,5.4732911673249e-12,5.414302384574131e-12,5.4375312987940346e-12,1.0188301062298986
-82575,-82635,-82583,-82714,-82634,-7.457977006143947e-14,0.986506611023097,5.527134079444345e-12,5.432654014373741e-12,5.479672208804263e-12,5.297099149895351e-12,0.958380794414866
-82563,-82712,-82665,-82.67,-82719,-1.955526182178983e-13,0.9647171518961695,5.54242723383399e-12,5.306611553846658e-12,5.31599616971791e-12,5.2608787657923915e-12,0.9492012332930826
-82716,-82611,-82628,-82.7,-82804,-1.073262092750061e-13,0.9799411610955923,5.350569381731378e-12,5.454675787857792e-12,5.406429392905228e-12,5.289823306746278e-12,0.9886468017417909
-82604,-82658,-82659,-82587,-82562,5.335396155292125e-14,1.009717771242344,5.490349610252028e-12,5.435843975560653e-12,5.447934031656028e-12,5.551898594440734e-12,1.0112103943387825
-82619,-82735,-82707,-82642,-82566,6.718065800978747e-14,1.012278469995112,5.471419324763773e-12,5.3440074077320636e-12,5.395259334954789e-12,5.492905071839402e-12,1.0039269055797613
-82633,-82599,-82644,-82742,-82679,-5.746131366493565e-14,0.989464005130072,5.453809950965611e-12,5.482308920475815e-12,5.411283125634803e-12,5.275536722478093e-12,0.9673121670739638
-82599,-82601,-82644,-82562,-82625,-3.280875007349773e-14,0.9940311634657791,5.496674248892049e-12,5.4859413321030475e-12,5.423609407430522e-12,5.519097009249826e-12,1.0040793322184405
-82673,-82638,-82762,-82543,-82608,8.14860186212666e-14,1.0150793665726932,5.403809120790768e-12,5.46790613793075e-12,5.334938819484919e-12,5.6291244295445685e-12,1.0416956453711357
-82596,-82568,-82.66,-82711,-82671,-9.417428872330586e-14,0.9828788730000314,5.500472528676329e-12,5.512506378253174e-12,5.3729217596545854e-12,5.286102283220526e-12,0.9610269400786571
-82558,-82606,-82692,-82621,-82617,-7.487227683495091e-14,0.986506611023097,5.548811863580888e-12,5.469103723705844e-12,5.342783433473652e-12,5.412746015511726e-12,0.9754783814239193
-82644,-82634,-82578,-82711,-82654,-1.2511684504097708e-14,0.9977000638225547,5.4400137824672705e-12,5.449426388256882e-12,5.517061546620803e-12,5.347349236384932e-12,0.9829661192438539
-82591,-82657,-82568,-82566,-82668,-9.677475983361371e-14,0.9824263447582706,5.506808828468292e-12,5.399560517002614e-12,5.487662570517194e-12,5.46601891289835e-12,0.9925928215704398
-82579,-82692,-82652,-82526,-82606,-3.422395153901647e-14,0.9938023056811162,5.522045744453598e-12,5.371663584006373e-12,5.41289015488787e-12,5.564180053784245e-12,1.0076301992559493
-82681,-82577,-82552,-82737,-82699,-2.230943155826009e-14,0.9958639240535907,5.393864099044897e-12,5.5190119682432025e-12,5.545328412592126e-12,5.3080274624612595e-12,0.9840862441085906
-82642,-82553,-82508,-82668,-82567,9.480524148008145e-14,1.0174193661806057,5.442519578332061e-12,5.578905158507425e-12,5.660466697492056e-12,5.481137999744739e-12,1.0070956881012292
-82677,-82652,-82594,-82663,-82535,1.794417014199198e-13,1.0332371194936358,5.398834319992101e-12,5.474862556012358e-12,5.592727023944537e-12,5.550847463406672e-12,1.0281566601982322
-82601,-82587,-82542,-82658,-82612,-1.3898197852899989e-14,0.997470361339622,5.4941435196214215e-12,5.5084085738128184e-12,5.562343045931527e-12,5.412081836782747e-12,0.985063789734359
-82.59,-82711,-82513,-82483,-82557,4.2012707782412555e-14,1.007627472901448,5.508076964054029e-12,5.3672361767086085e-12,5.627611870368179e-12,5.676978180136702e-12,1.0306642803259523
-82659,-82588,-82.65,-82531,-82652,8.745079777810892e-15,1.0016131092283094,5.421257050879567e-12,5.5128003813351226e-12,5.4368758548132305e-12,5.589974980092626e-12,1.031121551261932
-82592,-82507,-82565,-82.56,-82575,2.1593094596398103e-14,1.0039220659070245,5.505540984847947e-12,5.619754954978916e-12,5.550671986684152e-12,5.5624519505264034e-12,1.0103370342415183
-82.59,-82593,-82617,-82489,-82498,1.1792656174139876e-13,1.0214097519898493,5.508076964054029e-12,5.533755073561127e-12,5.532902867616636e-12,5.726119452658679e-12,1.0395859553211775
-82621,-82645,-82582,-82597,-82669,-6.01117174769216e-14,0.9890084450210667,5.46890022313794e-12,5.42373338783485e-12,5.48817670882721e-12,5.454122355767301e-12,0.9972978356218465
-82567,-82579,-82574,-82565,-82482,1.0944389635321576e-13,1.0197647600447122,5.5373248198121425e-12,5.549406718541902e-12,5.583128843807537e-12,5.621958361650865e-12,1.0152841931063732
-82.56,-82658,-82611,-82557,-82484,9.791175217231658e-14,1.0176536626205333,5.546257129579105e-12,5.446983423215501e-12,5.530463216262702e-12,5.6235234859656796e-12,1.013931261133657
-82.6,-82521,-82537,-82629,-82592,1.013224627169964e-14,1.001843765724026,5.4954087385762476e-12,5.598820335387628e-12,5.580773844923784e-12,5.466434594220549e-12,0.9947275724638446
-82432,-82506,-82571,-82454,-82498,-8.615169043500257e-14,0.9849178309808158,5.7121552162304305e-12,5.594111660966342e-12,5.489151257906223e-12,5.618678623557131e-12,0.9836354949866039
-82447,-82614,-82.64,-82425,-82493,-5.99757310723699e-14,0.9894640051300763,5.6924601627871034e-12,5.462728223788493e-12,5.415038662888036e-12,5.676387748218991e-12,0.9971765433382949
-82616,-82456,-82374,-82607,-82563,6.722708079630642e-14,1.0122784699951122,5.4752001530376835e-12,5.697482511266805e-12,5.8225662260547665e-12,5.536978631314672e-12,1.0112833278328124
-82466,-82498,-82365,-82545,-82529,-8.162252884595692e-14,0.9855984231565926,5.66761054941851e-12,5.605597893583939e-12,5.760150460804068e-12,5.504229445948109e-12,0.9711728422329294
-82524,-82592,-82501,-82535,-82527,-3.8617748695709854e-15,0.9993094630025876,5.592422830409004e-12,5.5045755411305545e-12,5.62018767477853e-12,5.575379690259843e-12,0.9969524585915628
-82554,-82521,-82448,-82563,-82556,-2.5570880826823774e-15,0.999539589003089,5.553924862434803e-12,5.5956480017990326e-12,5.689871032247072e-12,5.540509417771978e-12,0.9975845109548451
-82438,-82536,-82573,-82428,-82458,-2.6208735512033587e-14,0.9954054173515297,5.704269030998689e-12,5.570439539878747e-12,5.51657563717202e-12,5.697762177541522e-12,0.9988593010915497
-82457,-82622,-82522,-82444,-82.53,-9.466592035173701e-14,0.9833316096867414,5.679367867720043e-12,5.4439746272037535e-12,5.547665869221895e-12,5.625394293148027e-12,0.9904965524633849
-82441,-82472,-82491,-82553,-82549,-1.40007285250969e-13,0.9754387404402965,5.700330022189613e-12,5.624784041114229e-12,5.565075241375904e-12,5.4501983841991776e-12,0.9561197970965276
-82398,-82519,-82552,-82545,-82532,-1.7491929331602908e-13,0.9696165060494621,5.757049982493296e-12,5.5551352295312536e-12,5.469023481713241e-12,5.434256872595555e-12,0.9439308133715483
-82507,-82473,-82517,-82645,-82565,-7.448124194386407e-14,0.9867337887185639,5.614356681329817e-12,5.639862488111897e-12,5.564203398313412e-12,5.382900385746183e-12,0.9587742089216869
-82473,-82447,-82476,-82488,-82484,-1.431391684644113e-14,0.9974703613396178,5.658482798597863e-12,5.688881683575493e-12,5.647418448452987e-12,5.628237365714674e-12,0.9946548511394815
-82516,-82541,-82534,-82449,-82479,4.793676541515174e-14,1.008555959619106,5.602733947937972e-12,5.582558860769344e-12,5.603528997529328e-12,5.725791865590042e-12,1.021963905264029
